question_id,lane,answer_type,round,K,evidence_mode,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model,gold_label,noncommit_is_gold,predicted_is_noncommit,prediction_commitment_cell,strict_correct,strict_error,lenient_correct,error_type,ticker1
T20,T,screening_top1,1,20,oracle_evidence,False,TXN|KDP|TTD|MRVL,1.0,True,0.1985152433458726,0.1625414866957241,0.0359737566501484,0.2110152433458726,0.1750414866957241,0.0359737566501484,0.1233444557333931,0.1009927039993097,0.0223517517340834,0.1812140772861029,TXN,0.0,0.0,0.0,"{""TXN"": 0.95, ""KDP"": 0.0, ""TTD"": 0.05, ""MRVL"": 0.0, ""none_clear"": 0.0}",0.3250829733914482,-0.0,20,20,0.95,True,0.005,0.3566749439387323,0.9,1.0,gemma4,TXN,False,False,committed_gold__committed_pred,True,False,True,correct,TXN
T21,T,screening_top1,1,20,oracle_evidence,False,INTC|MU|LRCX|AMAT|MRVL,1.0,True,1.103929417263125,0.7090119059372388,0.3949175113258862,1.1414294172631252,0.7590119059372389,0.3824175113258863,0.616114738737076,0.3957070790549263,0.2204076596821496,0.3577380085630569,INTC,0.025,0.0,0.05,"{""INTC"": 0.45, ""MU"": 0.0, ""LRCX"": 0.15, ""AMAT"": 0.0, ""MRVL"": 0.375, ""none_clear"": 0.025}",0.7305880613711224,0.6874357505033553,20,20,0.45,True,0.46625,1.0340737675305385,0.15,0.75,gemma4,INTC,False,False,committed_gold__committed_pred,True,False,True,correct,INTC
T22,T,screening_top1,1,20,oracle_evidence,False,APP|KLAC|ASML|LRCX|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""KLAC"": 0.0, ""ASML"": 0.0, ""LRCX"": 0.0, ""AAPL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.325422400434628,1.0,1.0,gemma4,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T23,T,screening_top1,1,20,oracle_evidence,False,MU|ISRG|INTC|KDP,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,none_clear,1.0,1.0,1.0,"{""MU"": 0.0, ""ISRG"": 0.0, ""INTC"": 0.0, ""KDP"": 0.0, ""none_clear"": 1.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,gemma4,MU,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,MU
T24,T,screening_top1,1,20,oracle_evidence,False,APP|LRCX|MNST|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""LRCX"": 0.0, ""MNST"": 0.0, ""INTC"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,gemma4,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T27,T,screening_top1,1,20,oracle_evidence,False,MU|WBD|APP|LRCX,1.0,True,0.116906849137531,0.0992576216729363,0.0176492274645947,0.129406849137531,0.1117576216729362,0.0176492274645947,0.0726383094584382,0.0616722278666965,0.0109660815917416,0.150968293088046,APP,0.0,0.0,0.0,"{""MU"": 0.0, ""WBD"": 0.0, ""APP"": 0.975, ""LRCX"": 0.025, ""none_clear"": 0.0}",0.1985152433458726,-0.0,20,20,0.0,False,1.95125,2.70805020110221,0.0,0.0,gemma4,MU,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,MU
T29,T,screening_top1,1,20,oracle_evidence,False,INTC|MU|LRCX|APP|MRVL,1.0,True,0.6108643020548935,0.4433270285297305,0.167537273525163,0.6233643020548935,0.4683270285297305,0.1550372735251629,0.340929858357647,0.2474255256598305,0.0935043326978164,0.2742626684217467,LRCX,0.0,0.0,0.0,"{""INTC"": 0.0, ""MU"": 0.0, ""LRCX"": 0.7, ""APP"": 0.3, ""MRVL"": 0.0, ""none_clear"": 0.0}",0.6881388137135884,0.1985152433458726,20,20,0.0,False,1.58,2.890371757896165,0.0,0.0,gemma4,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T3,T,screening_top1,1,20,oracle_evidence,False,PLTR|APP|DASH|WBD|CRWD,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.3868528072345416,0.0,0.3868528072345416,1.0,APP,0.0,0.0,0.0,"{""PLTR"": 0.0, ""APP"": 0.5, ""DASH"": 0.5, ""WBD"": 0.0, ""CRWD"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,1.5,2.890371757896165,0.0,0.0,gemma4,PLTR,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,PLTR
T31,T,screening_top1,1,20,oracle_evidence,False,APP|WBD|CMCSA|MU,1.0,True,0.6763795286036315,0.5482304841013262,0.1281490445023052,0.7013795286036315,0.5857304841013262,0.1156490445023052,0.4202582301423985,0.3406347519626818,0.0796234781797166,0.1894632215833996,WBD,0.0,0.0,0.0,"{""APP"": 0.15, ""WBD"": 0.775, ""CMCSA"": 0.0, ""MU"": 0.075, ""none_clear"": 0.0}",0.1985152433458726,0.8979457248567798,20,20,0.15,False,1.32875,1.791759469228055,0.0,0.3,gemma4,APP,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,APP
T32,T,screening_top1,1,20,oracle_evidence,False,APP|TSLA|INTC|PLTR|LRCX,1.0,True,1.0798705879340924,0.5478603774076237,0.5320102105264687,1.1048705879340923,0.5728603774076237,0.5320102105264686,0.6026872504261601,0.3057666984975716,0.2969205519285884,0.4926610803839569,APP,0.0,0.0,0.0,"{""APP"": 0.425, ""TSLA"": 0.0, ""INTC"": 0.0, ""PLTR"": 0.3, ""LRCX"": 0.275, ""none_clear"": 0.0}",0.6730116670092565,0.4227090878059908,20,20,0.425,True,0.4962499999999999,1.0820829867168993,0.0,0.85,gemma4,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T33,T,screening_top1,1,20,oracle_evidence,False,APP|GOOGL|IDXX|INTC,1.0,True,0.3141230258900314,0.2590931065251064,0.0550299193649249,0.3391230258900314,0.2840931065251064,0.0550299193649249,0.1951756097350499,0.1609835983876235,0.0341920113474263,0.1751858820568916,APP,0.0,0.0,0.0,"{""APP"": 0.925, ""GOOGL"": 0.05, ""IDXX"": 0.025, ""INTC"": 0.0, ""none_clear"": 0.0}",0.5181862130502128,-0.0,20,20,0.925,True,0.0087499999999999,0.3807724955177928,0.85,1.0,gemma4,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T34,T,screening_top1,1,20,oracle_evidence,False,CPRT|TSLA|ASML|APP,1.0,True,0.1985152433458726,0.1625414866957241,0.0359737566501484,0.2110152433458726,0.1750414866957241,0.0359737566501484,0.1233444557333931,0.1009927039993097,0.0223517517340834,0.1812140772861029,CPRT,0.05,0.1,0.0,"{""CPRT"": 0.95, ""TSLA"": 0.0, ""ASML"": 0.0, ""APP"": 0.0, ""none_clear"": 0.05}",0.3250829733914482,-0.0,20,20,0.95,True,0.005,0.3566749439387323,0.9,1.0,gemma4,CPRT,False,False,committed_gold__committed_pred,True,False,True,correct,CPRT
T35,T,screening_top1,1,20,oracle_evidence,False,TRI|TEAM|WBD|AVGO,1.0,True,0.5881687773541906,0.5066108935525183,0.0815578838016722,0.6006687773541906,0.5316108935525183,0.0690578838016722,0.3654498087873729,0.3147750463926404,0.0506747623947324,0.1386640823889887,TEAM,0.0,0.0,0.0,"{""TRI"": 0.275, ""TEAM"": 0.725, ""WBD"": 0.0, ""AVGO"": 0.0, ""none_clear"": 0.0}",0.3250829733914482,0.6881388137135884,20,20,0.275,False,1.05125,1.3862943611198906,0.1,0.45,gemma4,TRI,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,TRI
T37,T,screening_top1,1,20,oracle_evidence,False,KDP|MRVL|TXN|TTD,1.0,True,0.5623351446188083,0.4433270285297305,0.1190081160890778,0.5748351446188082,0.4683270285297305,0.1065081160890777,0.3493984702822971,0.2754545702600273,0.0739439000222698,0.2116320084702338,KDP,0.25,0.05,0.45,"{""KDP"": 0.75, ""MRVL"": 0.0, ""TXN"": 0.0, ""TTD"": 0.0, ""none_clear"": 0.25}",0.1985152433458726,0.6881388137135884,20,20,0.75,True,0.125,0.5679840376059393,0.95,0.55,gemma4,KDP,False,False,committed_gold__committed_pred,True,False,True,correct,KDP
T38,T,screening_top1,1,20,oracle_evidence,False,APP|LRCX|INTC|MU,1.0,True,0.3250829733914482,0.3250829733914482,0.0,0.3375829733914482,0.3500829733914482,0.0,0.2019854079986195,0.2019854079986195,0.0,0.0,LRCX,0.0,0.0,0.0,"{""APP"": 0.1, ""LRCX"": 0.9, ""INTC"": 0.0, ""MU"": 0.0, ""none_clear"": 0.0}",0.3250829733914482,0.3250829733914482,20,20,0.1,False,1.62,2.0149030205422647,0.1,0.1,gemma4,APP,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,APP
T4,T,screening_top1,1,20,oracle_evidence,False,SHOP|WBD|XEL|INTC,1.0,True,0.6615632381579821,0.2811675723094041,0.380395665848578,0.6740632381579821,0.2936675723094041,0.3803956658485779,0.4110523512879347,0.1746992351411485,0.2363531161467861,0.574995168878684,WBD,0.0,0.0,0.0,"{""SHOP"": 0.375, ""WBD"": 0.625, ""XEL"": 0.0, ""INTC"": 0.0, ""none_clear"": 0.0}",0.5623351446188083,-0.0,20,20,0.375,False,0.78125,1.1499055830556604,0.75,0.0,gemma4,SHOP,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,SHOP
T40,T,screening_top1,1,20,oracle_evidence,False,PLTR|AMD|AVGO|LULU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,none_clear,1.0,1.0,1.0,"{""PLTR"": 0.0, ""AMD"": 0.0, ""AVGO"": 0.0, ""LULU"": 0.0, ""none_clear"": 1.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,gemma4,PLTR,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,PLTR
T41,T,screening_top1,1,20,oracle_evidence,False,APP|INTC|MRVL|WBD,1.0,True,0.6305810283860147,0.5942706186258881,0.0363104097601265,0.6430810283860147,0.6192706186258882,0.0238104097601264,0.3918020220067572,0.3692410959346162,0.0225609260721409,0.0575824646248299,APP,0.0,0.0,0.0,"{""APP"": 0.675, ""INTC"": 0.0, ""MRVL"": 0.0, ""WBD"": 0.325, ""none_clear"": 0.0}",0.5004024235381879,0.6881388137135884,20,20,0.675,True,0.21125,0.6603573577369544,0.8,0.55,gemma4,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T42,T,screening_top1,1,20,oracle_evidence,False,APP|MELI|GOOGL|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,none_clear,1.0,1.0,1.0,"{""APP"": 0.0, ""MELI"": 0.0, ""GOOGL"": 0.0, ""INTC"": 0.0, ""none_clear"": 1.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,gemma4,APP,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,APP
T44,T,screening_top1,1,20,oracle_evidence,False,INTC|ASML|TRI|MRVL,1.0,True,0.1985152433458726,0.1625414866957241,0.0359737566501484,0.2110152433458726,0.1750414866957241,0.0359737566501484,0.1233444557333931,0.1009927039993097,0.0223517517340834,0.1812140772861029,TRI,0.05,0.0,0.1,"{""INTC"": 0.0, ""ASML"": 0.0, ""TRI"": 0.95, ""MRVL"": 0.0, ""none_clear"": 0.05}",-0.0,0.3250829733914482,20,20,0.0,False,1.905,2.70805020110221,0.0,0.0,gemma4,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T45,T,screening_top1,1,20,oracle_evidence,False,IDXX|SHOP|MRVL|AXON,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,IDXX,0.0,0.0,0.0,"{""IDXX"": 1.0, ""SHOP"": 0.0, ""MRVL"": 0.0, ""AXON"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,gemma4,IDXX,False,False,committed_gold__committed_pred,True,False,True,correct,IDXX
T46,T,screening_top1,1,20,oracle_evidence,False,WBD|APP|INTC|LRCX|MU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,WBD,0.0,0.0,0.0,"{""WBD"": 1.0, ""APP"": 0.0, ""INTC"": 0.0, ""LRCX"": 0.0, ""MU"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.325422400434628,1.0,1.0,gemma4,WBD,False,False,committed_gold__committed_pred,True,False,True,correct,WBD
T47,T,screening_top1,1,20,oracle_evidence,False,CMCSA|TEAM|KDP|TRI,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,CMCSA,0.0,0.0,0.0,"{""CMCSA"": 1.0, ""TEAM"": 0.0, ""KDP"": 0.0, ""TRI"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,gemma4,CMCSA,False,False,committed_gold__committed_pred,True,False,True,correct,CMCSA
T48,T,screening_top1,1,20,oracle_evidence,False,INTC|WBD|AMAT|CMCSA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,CMCSA,0.0,0.0,0.0,"{""INTC"": 0.0, ""WBD"": 0.0, ""AMAT"": 0.0, ""CMCSA"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,gemma4,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T49,T,screening_top1,1,20,oracle_evidence,False,NVDA|LRCX|KLAC|APP,1.0,True,0.116906849137531,0.0992576216729363,0.0176492274645947,0.129406849137531,0.1117576216729362,0.0176492274645947,0.0726383094584382,0.0616722278666965,0.0109660815917416,0.150968293088046,LRCX,0.025,0.0,0.05,"{""NVDA"": 0.0, ""LRCX"": 0.975, ""KLAC"": 0.0, ""APP"": 0.0, ""none_clear"": 0.025}",-0.0,0.1985152433458726,20,20,0.0,False,1.95125,2.70805020110221,0.0,0.0,gemma4,NVDA,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,NVDA
T50,T,screening_top1,1,20,oracle_evidence,False,LRCX|AMAT|MU|WBD|APP,1.0,True,1.0627375681569962,0.8901283246859276,0.1726092434710685,1.1002375681569962,0.9401283246859276,0.1601092434710687,0.59312513002365,0.4967900770014751,0.0963350530221748,0.1624194426196941,MU,0.0,0.0,0.0,"{""LRCX"": 0.05, ""AMAT"": 0.15, ""MU"": 0.6, ""WBD"": 0.0, ""APP"": 0.2, ""none_clear"": 0.0}",0.5004024235381879,1.2798542258336674,20,20,0.05,False,1.3250000000000002,2.4203681286504293,0.0,0.1,gemma4,LRCX,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,LRCX
T6,T,screening_top1,1,20,oracle_evidence,False,EA|INTC|MSTR|CPRT,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,CPRT,0.0,0.0,0.0,"{""EA"": 0.0, ""INTC"": 0.0, ""MSTR"": 0.0, ""CPRT"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,gemma4,EA,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,EA
T7,T,screening_top1,1,20,oracle_evidence,False,ON|NVDA|AAPL|MSFT,1.0,True,0.4393204641987102,0.3437178752516777,0.0956025889470325,0.4643204641987102,0.3687178752516777,0.0956025889470325,0.2729651518736039,0.21356392352647,0.0594012283471339,0.2176146952803689,MSFT,0.0,0.0,0.0,"{""ON"": 0.0, ""NVDA"": 0.1, ""AAPL"": 0.025, ""MSFT"": 0.875, ""none_clear"": 0.0}",0.6874357505033554,-0.0,20,20,0.0,False,1.77625,2.70805020110221,0.0,0.0,gemma4,none_clear,True,False,noncommit_gold__committed_pred,False,True,False,overcommitment,ON
T8,T,screening_top1,1,20,oracle_evidence,False,APP|TSLA|COST|TTD,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.430676558073393,0.0,0.430676558073393,1.0,APP,0.5,1.0,0.0,"{""APP"": 0.5, ""TSLA"": 0.0, ""COST"": 0.0, ""TTD"": 0.0, ""none_clear"": 0.5}",-0.0,-0.0,20,20,0.5,True,0.5,0.916290731874155,0.0,1.0,gemma4,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T9,T,screening_top1,1,20,oracle_evidence,False,TSLA|INTC|LRCX|NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,NVDA,0.0,0.0,0.0,"{""TSLA"": 0.0, ""INTC"": 0.0, ""LRCX"": 0.0, ""NVDA"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,gemma4,TSLA,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,TSLA
F1,F,yes_no_mixed,1,10,oracle_evidence,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,AAPL
F10,F,open_summary_with_canonical_claim,1,10,oracle_evidence,True,AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,claim_true,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,AVGO
F11,F,yes_no_mixed,1,10,oracle_evidence,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,TSLA
F12,F,company_choice,1,10,oracle_evidence,False,AAPL|MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""AAPL"": 0.0, ""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,GOOGL,False,False,committed_gold__committed_pred,True,False,True,correct,AAPL
F13,F,yes_no_mixed,1,10,oracle_evidence,True,NFLX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,no,False,False,committed_gold__committed_pred,True,False,True,correct,NFLX
F14,F,yes_no_mixed,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
F15,F,graded_judgment,1,10,oracle_evidence,False,QCOM,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""sound"": 0.0, ""mixed"": 1.0, ""weak"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,sound,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,QCOM
F16,F,yes_no_mixed,1,10,oracle_evidence,False,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,AMZN
F17,F,open_summary_with_canonical_claim,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,claim_true,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
F18,F,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,META
F19,F,company_choice,1,10,oracle_evidence,False,AMD|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AMD,0.0,0.0,0.0,"{""AMD"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.251314428280906,1.0,1.0,qwen3,AMD,False,False,committed_gold__committed_pred,True,False,True,correct,AMD
F2,F,company_choice,1,10,oracle_evidence,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.251314428280906,1.0,1.0,qwen3,GOOGL,False,False,committed_gold__committed_pred,True,False,True,correct,MSFT
F20,F,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,1.0,0.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,no,False,False,committed_gold__committed_pred,True,False,True,correct,META
F21,F,company_choice,1,10,oracle_evidence,True,MSFT|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AAPL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""AAPL"": 1.0, ""similar"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,MSFT,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,MSFT
F22,F,open_summary_with_canonical_claim,1,10,oracle_evidence,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,claim_true,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,TSLA
F23,F,valuation_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,expensive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
F24,F,category_choice,1,10,oracle_evidence,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,growth,0.0,0.0,0.0,"{""growth"": 1.0, ""value"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,growth,False,False,committed_gold__committed_pred,True,False,True,correct,AMZN
F25,F,company_choice,1,10,oracle_evidence,True,NFLX|DIS,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""NFLX"": 0.0, ""DIS"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.251314428280906,1.0,1.0,qwen3,insufficient_data,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,NFLX
F26,F,valuation_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""undervalued"": 0.0, ""fairly_priced"": 0.0, ""overvalued"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,undervalued,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
F27,F,open_summary_with_canonical_claim,1,10,oracle_evidence,True,NVDA,1.0,True,0.4227090878059908,0.412742698464818,0.0099663893411727,0.4477090878059908,0.4627426984648181,0.0,0.3847663931726609,0.3756945946464899,0.009071798526171,0.0235774191487149,mixed,0.8500000000000001,0.8,0.9,"{""claim_true"": 0.15, ""claim_false"": 0.0, ""mixed"": 0.85}",0.5004024235381879,0.3250829733914482,10,10,0.15,False,1.445,1.5553706911638243,0.2,0.1,qwen3,claim_true,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NVDA
F28,F,valuation_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,expensive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
